player_key,team_key,season_key,g,gs,perce,ts_per,usg_per,ws,bpm,vorp,mp,age,salary,value,deserved_salary,salary_gap,overpaid_underpaid,fair_value
gabriwe01,LAL,2022,19,5,13.10,0.56,17.50,0.60,-5.70,-0.30,311,24,603628.00,-15724830.30,-1521228.68,-2124856.68,2124856.68,False
zelleco01,POR,2022,27,0,17.20,0.63,15.90,1.10,-2.10,0.00,355,29,2763255.00,-11714993.24,2488608.39,-274646.61,274646.61,True
blevike01,POR,2022,31,1,4.80,0.41,16.50,-0.50,-8.50,-0.60,349,26,534959.00,-17673910.97,-3470309.34,-4005268.34,4005268.34,False
chrisma01,DAL,2022,34,0,14.80,0.52,21.50,0.80,-3.80,-0.20,346,24,1495041.00,-8117421.05,6086180.58,4591139.58,-4591139.58,False
brownmo01,2TM,2022,40,6,18.50,0.61,20.70,1.20,-3.30,-0.10,345,22,2236270.00,-10315236.99,3888364.64,1652094.64,-1652094.64,False
brownmo01,DAL,2022,26,1,15.50,0.59,22.10,0.40,-4.80,-0.10,169,22,2236270.00,-11122587.94,3081013.69,844743.69,-844743.69,False
brownmo01,CLE,2022,14,5,21.40,0.64,19.30,0.80,-1.90,0.00,176,22,2236270.00,-10483001.24,3720600.39,1484330.39,-1484330.39,False
lewiski01,NOP,2022,24,0,9.80,0.47,22.30,-0.10,-4.00,-0.20,341,20,,-5151941.87,9051659.76,,,False
dukeda01,BRK,2022,22,7,10.00,0.44,15.90,0.30,-3.90,-0.20,341,22,,-10752987.01,3450614.62,,,False
doziepj01,DEN,2022,18,0,8.70,0.46,15.20,0.30,-2.00,0.00,340,25,2209618.00,-6812527.85,7391073.78,5181455.78,-5181455.78,False
culveja01,MEM,2022,37,0,8.70,0.43,20.60,0.10,-5.40,-0.30,338,22,7395027.00,-8972749.82,5230851.81,-2164175.19,2164175.19,False
dunnkr01,POR,2022,14,3,12.50,0.48,18.30,0.20,-5.40,-0.30,336,27,6148796.00,-13348694.24,854907.39,-5293888.61,5293888.61,False
thomais02,3TM,2022,22,1,12.00,0.52,24.80,0.20,-4.50,-0.20,333,32,1053345.00,-5366678.09,8836923.54,7783578.54,-7783578.54,False
thomais02,LAL,2022,4,1,3.20,0.42,20.80,-0.20,-8.50,-0.20,101,32,1053345.00,-13419599.30,784002.33,-269342.67,269342.67,False
thomais02,DAL,2022,1,0,12.60,0.38,27.70,0.00,-4.20,0.00,13,32,1053345.00,-1543916.21,12659685.42,11606340.42,-11606340.42,False
thomais02,CHO,2022,17,0,16.00,0.56,26.50,0.40,-2.70,0.00,219,32,1053345.00,-2231762.55,11971839.08,10918494.08,-10918494.08,False
wanambr01,2TM,2022,23,2,7.50,0.47,14.90,0.00,-5.80,-0.30,320,32,942327.00,-15054325.29,-850723.66,-1793050.66,1793050.66,False
wanambr01,IND,2022,22,1,6.50,0.47,15.30,-0.10,-6.60,-0.30,293,32,942327.00,-15975251.36,-1771649.73,-2713976.73,2713976.73,False
wanambr01,WAS,2022,1,1,18.10,0.55,10.40,0.10,2.90,0.00,27,32,942327.00,-6301937.94,7901663.69,6959336.69,-6959336.69,False
sextoco01,CLE,2022,11,11,11.20,0.52,27.90,-0.10,-4.10,-0.20,316,23,7342426.00,-1348467.26,12855134.36,5512708.36,-5512708.36,False
anderju01,2TM,2022,16,6,10.40,0.49,15.10,0.40,-3.20,-0.10,316,28,515532.00,-10640189.30,3563412.33,3047880.33,-3047880.33,False
anderju01,CLE,2022,3,0,10.70,0.67,11.10,0.10,-2.60,0.00,47,28,515532.00,-15342805.75,-1139204.12,-1654736.12,1654736.12,False
anderju01,IND,2022,13,6,10.30,0.47,15.80,0.20,-3.30,-0.10,269,28,515532.00,-10103111.34,4100490.29,3584958.29,-3584958.29,False
bouknja01,CHO,2022,31,0,10.10,0.46,23.70,0.00,-7.10,-0.40,304,21,4803930.00,-10776307.95,3427293.68,-1376636.32,1376636.32,False
robinju01,3TM,2022,25,0,3.60,0.40,16.00,-0.30,-7.60,-0.40,304,24,307533.00,-15605396.42,-1401794.79,-1709327.79,1709327.79,False
robinju01,MIL,2022,17,0,4.30,0.41,14.80,-0.10,-6.60,-0.20,198,24,307533.00,-15121642.33,-918040.70,-1225573.70,1225573.70,False
robinju01,SAC,2022,3,0,-13.50,0.12,25.80,-0.10,-26.20,-0.10,15,24,307533.00,-37360720.90,-23157119.27,-23464652.27,23464652.27,False
robinju01,DET,2022,5,0,4.90,0.46,16.80,-0.10,-6.90,-0.10,91,24,307533.00,-14772893.63,-569292.01,-876825.01,876825.01,False
reedpa01,PHI,2022,38,2,21.40,0.57,16.70,1.30,2.10,0.30,302,22,1755313.00,-3194891.05,11008710.58,9253397.58,-9253397.58,False
morrima02,MIA,2022,17,1,10.90,0.55,20.60,0.30,-1.90,0.00,298,32,3054712.00,-3409854.98,10793746.65,7739034.65,-7739034.65,False
lopezbr01,MIL,2022,13,11,16.00,0.57,21.90,0.70,-1.30,0.10,298,33,15382110.00,-3405264.60,10798337.03,-4583772.97,4583772.97,False
champju01,TOR,2022,36,0,13.60,0.57,12.00,0.80,-2.00,0.00,281,20,534959.00,-13124691.14,1078910.48,543951.48,-543951.48,False
knighna01,MIN,2022,37,2,18.70,0.60,20.70,1.00,-0.60,0.10,267,24,534959.00,-4555396.95,9648204.68,9113245.68,-9113245.68,False
portemi01,DEN,2022,9,9,7.50,0.42,19.70,-0.20,-3.50,-0.10,265,23,,-5103242.52,9100359.11,,,False
thorjt01,CHO,2022,33,0,9.70,0.53,12.00,0.30,-3.00,-0.10,262,19,1445434.00,-13187282.59,1016319.04,-429114.96,429114.96,False
nixda01,HOU,2022,24,0,8.10,0.48,17.30,-0.20,-6.40,-0.30,261,19,1067398.00,-14616325.67,-412724.04,-1480122.04,1480122.04,False
okpalkz01,MIA,2022,21,0,10.40,0.52,14.40,0.50,-2.80,-0.10,244,22,2061329.00,-10779724.91,3423876.72,1362547.72,-1362547.72,False
bolmale01,MIN,2022,35,2,5.40,0.42,12.60,0.00,-5.80,-0.20,241,21,2721255.00,-15880848.34,-1677246.72,-4398501.72,4398501.72,False
hoardja01,OKC,2022,7,5,18.00,0.54,18.70,0.60,-0.90,0.10,240,22,221856.00,-6255060.05,7948541.58,7726685.58,-7726685.58,False
garubus01,HOU,2022,24,2,12.90,0.51,9.40,0.50,-0.90,0.10,239,19,2721255.00,-12373303.36,1830298.27,-890956.73,890956.73,False
muldemy01,2TM,2022,17,3,3.70,0.44,15.80,-0.20,-7.70,-0.30,239,27,298223.00,-16482543.13,-2278941.51,-2577164.51,2577164.51,False
muldemy01,ORL,2022,15,2,2.10,0.41,16.80,-0.40,-8.60,-0.30,195,27,298223.00,-16584076.01,-2380474.38,-2678697.38,2678697.38,False
muldemy01,MIA,2022,2,1,10.70,0.64,11.00,0.10,-3.90,0.00,44,27,298223.00,-18095875.71,-3892274.09,-4190497.09,4190497.09,False
laymaja01,MIN,2022,34,1,9.00,0.50,16.40,0.10,-3.90,-0.10,231,27,4556222.00,-10572660.35,3630941.28,-925280.72,925280.72,False
valende01,2TM,2022,24,0,8.10,0.52,15.50,0.20,-2.70,0.00,222,28,1162860.00,-8573055.66,5630545.97,4467685.97,-4467685.97,False
valende01,CLE,2022,22,0,8.40,0.52,15.60,0.20,-2.40,0.00,204,28,1162860.00,-7922064.77,6281536.86,5118676.86,-5118676.86,False
valende01,UTA,2022,2,0,4.20,0.62,14.50,0.00,-6.50,0.00,18,28,1162860.00,-17409161.51,-3205559.88,-4368419.88,4368419.88,False
knoxke01,2TM,2022,30,0,10.90,0.49,20.00,0.20,-4.10,-0.10,222,22,6759982.00,-8438036.29,5765565.34,-994416.66,994416.66,False
knoxke01,NYK,2022,13,0,11.60,0.53,19.50,0.10,-1.40,0.00,111,22,6759982.00,-3846324.70,10357276.93,3597294.93,-3597294.93,False
knoxke01,ATL,2022,17,0,10.10,0.46,20.60,0.10,-6.90,-0.10,111,22,6759982.00,-13568048.96,635552.67,-6124429.33,6124429.33,False
mayssk01,ATL,2022,28,5,11.70,0.59,15.50,0.30,-2.00,0.00,220,24,590786.00,-9312122.13,4891479.50,4300693.50,-4300693.50,False
kalaige01,2TM,2022,13,4,8.60,0.54,20.20,-0.10,-7.00,-0.30,214,23,578001.00,-14039242.00,164359.63,-413641.37,413641.37,False
kalaige01,MIL,2022,9,0,5.80,0.54,16.90,0.00,-7.90,-0.10,48,23,578001.00,-18090855.54,-3887253.91,-4465254.91,4465254.91,False
kalaige01,OKC,2022,4,4,9.40,0.54,21.10,-0.10,-6.80,-0.20,166,23,578001.00,-13220052.78,983548.85,405547.85,-405547.85,False
hillma01,2TM,2022,19,0,12.70,0.62,12.70,0.60,-1.60,0.00,212,26,375086.00,-11764672.26,2438929.36,2063843.36,-2063843.36,False
hillma01,ATL,2022,3,0,19.00,0.87,9.30,0.20,3.80,0.10,46,26,375086.00,-8694242.81,5509358.82,5134272.82,-5134272.82,False
hillma01,CHI,2022,16,0,11.00,0.57,13.60,0.30,-3.10,0.00,166,26,375086.00,-13089981.48,1113620.15,738534.15,-738534.15,False
fraziti01,2TM,2022,12,3,3.30,0.40,13.30,-0.20,-8.60,-0.30,208,31,446496.00,-20305473.29,-6101871.66,-6548367.66,6548367.66,False
fraziti01,ORL,2022,10,3,3.80,0.39,13.00,-0.20,-8.00,-0.30,200,31,446496.00,-19472142.32,-5268540.69,-5715036.69,5715036.69,False
fraziti01,CLE,2022,2,0,-10.30,0.50,22.10,0.00,-23.60,0.00,8,31,446496.00,-40099786.62,-25896185.00,-26342681.00,26342681.00,False
mckinal01,CHI,2022,17,3,5.60,0.46,15.30,-0.10,-9.00,-0.40,206,29,1260426.00,-20911822.68,-6708221.05,-7968647.05,7968647.05,False
wieskjo01,SAS,2022,29,0,7.10,0.49,13.10,0.10,-3.90,-0.10,205,22,651790.00,-12768693.39,1434908.24,783118.24,-783118.24,False
davised01,CLE,2022,31,3,9.30,0.63,6.00,0.50,-1.80,0.00,201,32,3054712.00,-17060733.97,-2857132.34,-5911844.34,5911844.34,False
cookty01,CHI,2022,20,2,13.00,0.64,13.00,0.50,-4.10,-0.10,200,24,534959.00,-17391025.73,-3187424.10,-3722383.10,3722383.10,False
smartja01,2TM,2022,17,1,5.10,0.41,15.90,-0.20,-6.60,-0.20,200,22,,-14402503.08,-198901.45,,,False
smartja01,MIL,2022,13,1,2.50,0.34,14.60,-0.20,-8.10,-0.20,160,22,,-17159569.76,-2955968.13,,,False
smartja01,MIA,2022,4,0,15.60,0.59,21.10,0.10,-0.90,0.00,40,22,,-3780853.43,10422748.20,,,False
wiggili01,MIL,2022,19,0,10.20,0.52,19.00,0.20,-5.00,-0.20,199,23,270554.00,-11370861.54,2832740.08,2562186.08,-2562186.08,False
keybr01,2TM,2022,11,0,13.70,0.51,19.40,0.20,-3.30,-0.10,197,24,147574.00,-8743588.81,5460012.82,5312438.82,-5312438.82,False
keybr01,PHI,2022,2,0,9.00,0.50,29.90,0.00,-6.20,0.00,6,24,147574.00,-3394137.44,10809464.19,10661890.19,-10661890.19,False
keybr01,DET,2022,9,0,13.90,0.51,19.00,0.20,-3.20,-0.10,191,24,147574.00,-9001577.44,5202024.19,5054450.19,-5054450.19,False
azubuud01,UTA,2022,17,6,17.60,0.74,14.70,0.60,-1.40,0.00,195,22,2400438.00,-12923133.75,1280467.88,-1119970.12,1119970.12,False
monrogr01,4TM,2022,14,0,19.50,0.57,17.30,0.70,0.40,0.10,195,31,708612.00,-5738394.92,8465206.71,7756594.71,-7756594.71,False
monrogr01,MIN,2022,4,0,18.90,0.58,16.60,0.30,4.50,0.10,81,31,708612.00,2560825.86,16764427.49,16055815.49,-16055815.49,False
monrogr01,WAS,2022,2,0,25.10,0.50,24.70,0.10,-4.40,0.00,18,31,708612.00,-11778903.40,2424698.23,1716086.23,-1716086.23,False
monrogr01,MIL,2022,5,0,16.00,0.52,17.70,0.20,-4.50,0.00,70,31,708612.00,-14398898.60,-195296.97,-903908.97,903908.97,False
monrogr01,UTA,2022,3,0,27.00,0.74,13.50,0.20,4.40,0.00,26,31,708612.00,-5990459.42,8213142.20,7504530.20,-7504530.20,False
diakima01,OKC,2022,13,3,11.60,0.54,13.50,0.30,-5.00,-0.10,188,25,1004956.00,-17346551.91,-3142950.28,-4147906.28,4147906.28,False
perryre01,2TM,2022,10,1,15.60,0.54,22.40,0.20,-4.10,-0.10,187,21,217706.00,-8870356.93,5333244.70,5115538.70,-5115538.70,False
perryre01,POR,2022,9,1,16.20,0.53,23.40,0.20,-3.80,-0.10,177,21,217706.00,-7520443.17,6683158.46,6465452.46,-6465452.46,False
perryre01,IND,2022,1,0,4.20,1.00,4.30,0.00,-8.90,0.00,10,21,217706.00,-35793810.65,-21590209.02,-21807915.02,21807915.02,False
guyky01,MIA,2022,19,0,9.50,0.53,19.90,0.10,-3.40,-0.10,186,24,442972.00,-6738378.17,7465223.46,7022251.46,-7022251.46,False
caulewi01,2TM,2022,20,2,8.30,0.47,10.60,0.20,-3.00,0.00,183,28,4879881.00,-13532447.87,671153.76,-4208727.24,4208727.24,False
caulewi01,DAL,2022,18,2,8.40,0.47,10.90,0.20,-3.10,0.00,177,28,4879881.00,-13528552.61,675049.02,-4204831.98,4204831.98,False
caulewi01,PHI,2022,2,0,4.20,,0.00,0.00,1.20,0.00,6,28,4879881.00,,,,,False
kaminfr01,PHO,2022,9,0,21.30,0.64,19.00,0.90,4.90,0.30,181,28,2416128.00,4289641.66,18493243.28,16077115.28,-16077115.28,False
brownch02,2TM,2022,22,2,6.50,0.35,12.30,0.00,-4.80,-0.10,177,24,,-13906072.27,297529.36,,,False
brownch02,DAL,2022,3,0,5.10,0.20,15.00,0.00,-2.60,0.00,15,24,,-4783920.78,9419680.85,,,False
brownch02,PHI,2022,19,2,6.60,0.36,12.00,0.10,-5.00,-0.10,162,24,,-14861193.57,-657591.94,,,False
howarma02,DEN,2022,31,0,16.10,0.57,29.40,0.30,-1.20,0.00,176,22,534959.00,3569245.26,17772846.89,17237887.89,-17237887.89,False
cancavl01,DEN,2022,15,1,12.70,0.66,14.00,0.40,-1.70,0.00,176,24,2061329.00,-11216537.59,2987064.04,925735.04,-925735.04,False
pickeja01,DET,2022,13,0,7.60,0.49,13.60,0.10,-5.00,-0.10,176,24,534959.00,-14981781.79,-778180.16,-1313139.16,1313139.16,False
simpsza01,OKC,2022,4,4,7.70,0.41,15.90,-0.10,-7.90,-0.30,174,24,43042.00,-18490823.14,-4287221.51,-4330263.51,4330263.51,False
oladivi01,MIA,2022,8,1,16.80,0.61,25.10,0.40,1.30,0.10,173,29,2763255.00,4343567.89,18547169.52,15783914.52,-15783914.52,False
graveha01,ORL,2022,8,3,10.10,0.63,12.30,0.30,-2.30,0.00,171,25,122979.00,-12685408.80,1518192.83,1395213.83,-1395213.83,False
bassech01,PHI,2022,23,0,21.50,0.66,16.10,0.80,1.70,0.20,168,21,1069919.00,-5847719.18,8355882.45,7285963.45,-7285963.45,False
johnsal02,3TM,2022,23,0,10.70,0.46,14.80,0.10,-5.50,-0.10,167,25,1160670.00,-16160528.17,-1956926.55,-3117596.55,3117596.55,False
johnsal02,CHI,2022,16,0,10.20,0.54,12.40,0.20,-4.00,-0.10,121,25,1160670.00,-15619705.46,-1416103.83,-2576773.83,2576773.83,False
johnsal02,WAS,2022,3,0,5.70,0.31,23.30,-0.10,-16.10,-0.10,18,25,1160670.00,-28112705.34,-13909103.71,-15069773.71,15069773.71,False
johnsal02,NOP,2022,4,0,15.90,0.38,19.60,0.10,-4.80,0.00,28,25,1160670.00,-12039230.59,2164371.04,1003701.04,-1003701.04,False
pangoke01,CLE,2022,24,3,6.50,0.41,14.60,0.10,-6.10,-0.20,166,29,1814515.00,-15186723.56,-983121.93,-2797636.93,2797636.93,False
highsha01,MIA,2022,19,1,7.00,0.45,14.00,0.10,-4.60,-0.10,163,25,633332.00,-13044723.23,1158878.40,525546.40,-525546.40,False
hausesa01,BOS,2022,26,0,14.80,0.65,14.50,0.60,2.30,0.20,158,24,716354.00,-2853911.48,11349690.15,10633336.15,-10633336.15,False
watsopa01,OKC,2022,9,3,5.70,0.43,11.00,0.00,-5.40,-0.10,156,27,350491.00,-16915714.23,-2712112.60,-3062603.60,3062603.60,False
stanlca01,DET,2022,9,1,8.00,0.52,15.60,0.10,-5.80,-0.20,155,22,296873.00,-15315264.56,-1111662.93,-1408535.93,1408535.93,False
fernabr01,2TM,2022,30,0,21.20,0.67,22.40,0.40,-0.10,0.10,152,23,2061329.00,-3957939.61,10245662.01,8184333.01,-8184333.01,False
fernabr01,BOS,2022,20,0,12.60,0.59,16.10,0.10,-2.80,0.00,58,23,2061329.00,-11214731.01,2988870.62,927541.62,-927541.62,False
fernabr01,HOU,2022,10,0,26.50,0.70,26.30,0.30,1.50,0.10,94,23,2061329.00,380256.70,14583858.33,12522529.33,-12522529.33,False
pinsoth01,DAL,2022,19,0,11.90,0.55,14.70,0.40,-0.50,0.10,148,26,509613.00,-6624672.18,7578929.45,7069316.45,-7069316.45,False
naderab01,PHO,2022,14,0,4.90,0.43,15.00,0.00,-4.90,-0.10,145,28,2312695.00,-11695700.28,2507901.34,195206.34,-195206.34,True
cannade01,ORL,2022,5,0,8.60,0.53,15.50,0.10,-3.20,0.00,145,25,214592.00,-10131911.80,4071689.83,3857097.83,-3857097.83,False
hillso01,ATL,2022,13,1,3.30,0.20,6.60,0.00,-4.00,-0.10,139,30,2763255.00,-14691892.47,-488290.84,-3251545.84,3251545.84,False
moonxa01,LAC,2022,10,0,16.20,0.55,19.00,0.30,-0.10,0.10,137,27,233661.00,-3677122.92,10526478.70,10292817.70,-10292817.70,False
ramseja01,SAC,2022,19,0,7.90,0.47,22.20,-0.10,-6.90,-0.20,134,20,1755313.00,-11126671.17,3076930.46,1321617.46,-1321617.46,False
louzama01,2TM,2022,9,1,6.40,0.52,13.00,0.00,-7.50,-0.20,129,22,2066251.00,-20829638.85,-6626037.22,-8692288.22,8692288.22,False
louzama01,NOP,2022,2,0,-1.20,0.00,18.40,0.00,-12.50,0.00,7,22,2066251.00,-18647072.43,-4443470.80,-6509721.80,6509721.80,False
louzama01,POR,2022,7,1,6.80,0.57,12.70,0.00,-7.20,-0.20,122,22,2066251.00,-21114965.36,-6911363.73,-8977614.73,8977614.73,False
marjabo01,DAL,2022,23,0,18.50,0.61,33.30,0.10,-4.40,-0.10,128,33,4047216.00,-1508103.65,12695497.98,8648281.98,-8648281.98,False
garrema01,MIA,2022,12,0,4.70,0.28,8.80,0.10,-5.40,-0.10,128,23,273628.00,-17121105.94,-2917504.31,-3191132.31,3191132.31,False
scrubja01,LAC,2022,18,0,9.30,0.49,20.80,0.00,-4.80,-0.10,121,21,534959.00,-8643569.30,5560032.33,5025073.33,-5025073.33,False
cacokde01,SAS,2022,15,0,20.20,0.68,12.90,0.50,4.20,0.20,121,25,839656.00,-2995976.28,11207625.35,10367969.35,-10367969.35,False
johnsja05,ATL,2022,22,0,11.30,0.59,19.30,0.00,-4.90,-0.10,120,20,3075514.00,-12179234.62,2024367.01,-1051146.99,1051146.99,False
quetane01,SAC,2022,15,0,12.70,0.49,18.40,0.10,-5.10,-0.10,120,22,534959.00,-13213003.82,990597.81,455638.81,-455638.81,False
frazime01,OKC,2022,3,0,-0.40,0.31,19.50,-0.40,-16.40,-0.40,120,25,15372.00,-29353775.49,-15150173.86,-15165545.86,15165545.86,False
gillefr01,ORL,2022,9,2,9.50,0.42,10.90,0.10,-4.60,-0.10,119,24,255732.00,-16941570.44,-2737968.81,-2993700.81,2993700.81,False
parkeja01,BOS,2022,12,0,14.80,0.63,19.60,0.30,0.70,0.10,112,26,1350944.00,-1550480.91,12653120.71,11302176.71,-11302176.71,False
waltode01,DET,2022,3,3,5.90,0.34,15.40,-0.20,-4.30,-0.10,108,26,110928.00,-9727961.97,4475639.65,4364711.65,-4364711.65,False
dowtije01,3TM,2022,9,0,6.80,0.35,12.80,0.00,-5.60,-0.10,108,24,,-15524522.60,-1320920.98,,,False
dowtije01,GSW,2022,4,0,9.50,0.50,10.90,0.10,-3.60,0.00,28,24,,-15657150.19,-1453548.56,,,False
dowtije01,MIL,2022,1,0,-12.90,0.00,14.20,0.00,-22.60,0.00,3,24,,-39422517.48,-25218915.85,,,False
dowtije01,ORL,2022,4,0,6.50,0.33,13.40,-0.10,-5.60,-0.10,77,24,,-14648077.08,-444475.45,,,False
gallola01,2TM,2022,7,0,0.70,0.27,12.80,-0.20,-9.80,-0.20,107,30,446496.00,-21185108.96,-6981507.33,-7428003.33,7428003.33,False
gallola01,BRK,2022,4,0,1.80,0.46,13.30,-0.10,-10.40,-0.10,58,30,446496.00,-24435806.77,-10232205.15,-10678701.15,10678701.15,False
gallola01,MIL,2022,3,0,-0.60,0.08,12.20,-0.10,-9.10,-0.10,49,30,446496.00,-17893200.67,-3689599.04,-4136095.04,4136095.04,False
kinglo02,SAC,2022,10,0,8.10,0.44,21.20,0.00,-4.60,-0.10,104,22,365863.00,-6846472.71,7357128.92,6991265.92,-6991265.92,False
brownch05,2TM,2022,5,2,6.40,0.45,14.90,0.00,-6.60,-0.10,104,23,,-16460661.35,-2257059.72,,,False
brownch05,LAL,2022,2,0,-8.70,0.14,16.40,-0.10,-16.60,-0.10,21,23,,-27389153.62,-13185551.99,,,False
brownch05,ATL,2022,3,2,10.30,0.53,14.60,0.10,-4.10,0.00,83,23,,-13804654.14,398947.49,,,False
kornelu01,3TM,2022,15,0,16.60,0.51,12.70,0.40,-0.50,0.00,103,26,939374.00,-10319539.70,3884061.93,2944687.93,-2944687.93,False
kornelu01,CLE,2022,2,0,8.70,0.32,18.60,0.00,-9.90,0.00,15,26,939374.00,-20284547.15,-6080945.52,-7020319.52,7020319.52,False
kornelu01,MIL,2022,1,0,-5.00,0.00,14.20,0.00,-24.70,0.00,3,26,939374.00,-47746142.10,-33542540.47,-34481914.47,34481914.47,False
kornelu01,BOS,2022,12,0,18.80,0.58,11.60,0.40,2.10,0.10,85,26,939374.00,-7393043.48,6810558.14,5871184.14,-5871184.14,False
silvach01,2TM,2022,10,0,11.60,0.64,13.80,0.30,-4.90,-0.10,91,25,554641.00,-17952181.67,-3748580.04,-4303221.04,4303221.04,False
silvach01,MIN,2022,1,0,3.80,,0.00,0.00,-5.80,0.00,3,25,554641.00,,,,,False
silvach01,MIA,2022,9,0,11.90,0.64,14.30,0.30,-4.90,-0.10,88,25,554641.00,-17628299.16,-3424697.53,-3979338.53,3979338.53,False
johnsty01,2TM,2022,6,0,7.10,0.42,10.50,0.10,-3.00,0.00,91,29,297664.00,-12780103.80,1423497.83,1125833.83,-1125833.83,False
johnsty01,PHI,2022,3,0,9.40,0.55,13.00,0.10,-2.00,0.00,38,29,297664.00,-10559858.58,3643743.05,3346079.05,-3346079.05,False
johnsty01,SAS,2022,3,0,5.50,0.30,8.80,0.00,-3.80,0.00,53,29,297664.00,-14305967.16,-102365.53,-400029.53,400029.53,False
dotsode01,CHI,2022,11,0,9.80,0.54,16.60,0.10,-4.90,-0.10,85,22,276703.00,-13566964.57,636637.06,359934.06,-359934.06,False
hasleud01,MIA,2022,13,0,8.60,0.49,20.00,0.10,-7.10,-0.10,83,41,3054712.00,-14274375.79,-70774.16,-3125486.16,3125486.16,False
iwundwe01,ATL,2022,3,1,7.10,0.56,11.10,0.10,-6.80,-0.10,82,27,,-21841655.24,-7638053.61,,,False
bolbo01,DEN,2022,14,0,13.50,0.56,18.00,0.10,-1.00,0.00,81,22,2499042.00,-5644793.32,8558808.31,6059766.31,-6059766.31,False
edwarca01,DET,2022,4,0,5.50,0.38,19.20,-0.10,-9.30,-0.10,79,23,2150071.00,-17380457.00,-3176855.37,-5326926.37,5326926.37,False
arcidry01,NYK,2022,10,0,6.10,0.67,8.60,0.10,-4.60,-0.10,76,27,895853.00,-19902722.32,-5699120.69,-6594973.69,6594973.69,False
wallaty01,NOP,2022,6,0,2.50,0.38,13.90,-0.10,-8.20,-0.10,75,27,229835.00,-18576878.01,-4373276.38,-4603111.38,4603111.38,False
toddis01,WAS,2022,12,0,4.70,0.35,19.60,-0.20,-6.90,-0.10,74,20,1734521.00,-11089207.70,3114393.92,1379872.92,-1379872.92,False
queentr01,HOU,2022,10,0,18.20,0.62,23.90,0.10,1.90,0.10,74,24,350491.00,3566940.53,17770542.16,17420051.16,-17420051.16,False
fordal03,ORL,2022,5,0,0.50,0.35,14.00,-0.20,-11.40,-0.20,74,24,61489.00,-24310432.37,-10106830.75,-10168319.75,10168319.75,False
weathqu01,GSW,2022,11,0,12.00,0.65,15.70,0.20,-4.40,0.00,73,25,400664.00,-15368945.40,-1165343.77,-1566007.77,1566007.77,False
ponsyv01,MEM,2022,12,0,5.90,0.39,10.30,0.00,-6.60,-0.10,71,22,534959.00,-20018008.59,-5814406.96,-6349365.96,6349365.96,False
tuckera01,2TM,2022,5,0,17.70,0.87,7.90,0.40,3.50,0.10,71,24,255134.00,-9967163.02,4236438.61,3981304.61,-3981304.61,False
tuckera01,DEN,2022,3,0,13.60,0.80,5.70,0.10,1.90,0.00,29,24,255134.00,-13094654.84,1108946.79,853812.79,-853812.79,False
tuckera01,MIL,2022,2,0,20.50,0.90,9.50,0.20,4.60,0.10,42,24,255134.00,-7728553.52,6475048.11,6219914.11,-6219914.11,False
bongais01,TOR,2022,15,0,8.70,0.36,11.50,0.10,-0.40,0.00,69,22,1999575.00,-6307991.00,7895610.63,5896035.63,-5896035.63,False
knighbr03,DAL,2022,5,0,13.00,0.56,22.50,0.10,-4.60,0.00,65,30,317616.00,-9125428.10,5078173.53,4760557.53,-4760557.53,False
johnsbj01,ORL,2022,4,0,12.10,0.52,16.70,0.10,-4.70,0.00,65,26,110928.00,-13983106.07,220495.56,109567.56,-109567.56,False
joneska01,CHO,2022,21,0,9.20,0.63,15.90,0.00,-6.60,-0.10,63,21,3203730.00,-18591418.15,-4387816.53,-7591546.53,7591546.53,False
nembhrj01,CLE,2022,14,0,8.00,0.38,16.00,0.00,-6.00,-0.10,63,22,,-14294253.48,-90651.85,,,False
fittsma01,2TM,2022,15,0,10.70,0.55,14.60,0.10,-1.10,0.00,63,24,729508.00,-7665537.50,6538064.13,5808556.13,-5808556.13,False
fittsma01,UTA,2022,7,0,-1.60,0.33,13.70,-0.10,-9.80,-0.10,35,24,729508.00,-19981400.54,-5777798.91,-6507306.91,6507306.91,False
fittsma01,BOS,2022,8,0,26.10,0.75,15.70,0.20,9.80,0.10,28,24,729508.00,8337753.51,22541355.14,21811847.14,-21811847.14,False
thomabr01,BOS,2022,12,0,10.00,0.52,19.20,0.10,-2.80,0.00,60,25,534959.00,-6472400.88,7731200.74,7196241.74,-7196241.74,False
fallta01,CLE,2022,11,1,11.30,0.40,13.60,0.10,-3.40,0.00,59,26,252108.00,-12517598.66,1686002.97,1433894.97,-1433894.97,False
merrisa01,MEM,2022,6,0,7.50,0.48,19.60,0.00,-5.60,-0.10,58,25,1755313.00,-10791223.14,3412378.49,1657065.49,-1657065.49,False
deckga01,OKC,2022,7,0,11.50,0.64,12.30,0.10,-2.50,0.00,56,26,1954813.00,-14139789.77,63811.85,-1891001.15,1891001.15,False
ennisja01,3TM,2022,7,0,17.70,0.55,22.00,0.10,-1.10,0.00,56,31,,-4004385.83,10199215.80,,,False
ennisja01,BRK,2022,2,0,14.70,0.36,21.50,0.00,-1.10,0.00,14,31,,-1328126.20,12875475.43,,,False
ennisja01,LAC,2022,2,0,26.30,0.78,21.60,0.20,4.00,0.00,28,31,,671551.82,14875153.44,,,False
ennisja01,DEN,2022,3,0,3.70,0.31,23.30,0.00,-11.10,0.00,14,31,,-16144721.73,-1941120.10,,,False
