player_key,team_key,season_key,pos,g,gs,perce,ts_per,usg_per,ws,bpm,vorp,mp,age,salary
reedda01,DEN,2022,SG,48,5,12.20,0.624,12.10,1.60,-0.30,0.30,668,26,615637.00
favorde01,OKC,2022,C,39,18,13.60,0.534,13.40,1.40,-2.10,0.00,653,30,11240738.00
mccontj01,IND,2022,PG,27,8,15.10,0.525,16.20,1.30,0.90,0.50,652,29,8672606.00
browngr01,POR,2022,SF,48,6,11.00,0.515,17.20,0.40,-4.70,-0.40,640,20,
willibr03,POR,2022,PG,24,16,11.00,0.476,25.90,-0.50,-5.70,-0.60,640,22,209065.00
smithde03,POR,2022,PG,37,4,13.20,0.474,18.20,0.40,-1.70,0.10,638,24,
rosede01,NYK,2022,PG,26,4,16.90,0.541,22.50,1.40,2.30,0.70,636,33,15547231.00
brownst02,DAL,2022,SG,49,3,8.40,0.495,13.20,0.80,-2.90,-0.10,628,26,3469042.00
jordade01,2TM,2022,C,48,20,17.20,0.641,13.90,1.90,-1.40,0.10,622,33,12846241.00
jordade01,LAL,2022,C,32,19,17.50,0.657,12.80,1.30,-0.60,0.20,408,33,12846241.00
jordade01,PHI,2022,C,16,1,16.50,0.615,16.00,0.60,-2.90,0.00,214,33,12846241.00
lenal01,SAC,2022,C,39,10,13.10,0.577,17.10,0.90,-2.90,-0.10,620,28,4315489.00
lopezro01,ORL,2022,C,36,9,13.70,0.570,18.90,0.80,-3.80,-0.30,612,33,5781737.00
joeis01,PHI,2022,SG,55,1,7.70,0.519,15.50,0.40,-4.60,-0.40,609,22,1755313.00
nwabada01,HOU,2022,SF,46,4,15.30,0.567,15.80,1.30,-0.60,0.20,609,29,5377016.00
moodymo01,GSW,2022,SG,52,11,10.50,0.573,15.20,1.30,-2.50,-0.10,607,19,4119141.00
leesa01,DET,2022,PG,37,0,13.80,0.499,17.30,0.90,-0.40,0.20,604,22,1721876.00
iguodan01,GSW,2022,SF,31,0,12.30,0.478,11.40,1.60,2.70,0.70,603,38,3054712.00
muscami01,OKC,2022,C,43,0,19.70,0.630,20.90,2.10,5.00,1.10,592,30,4047216.00
landajo01,SAS,2022,C,54,1,16.00,0.597,18.10,1.50,-0.40,0.20,589,26,1069919.00
nesmiaa01,BOS,2022,SF,52,3,7.30,0.507,17.20,0.40,-4.30,-0.30,574,22,4198929.00
sykeske01,IND,2022,PG,32,11,5.90,0.456,17.40,-0.50,-6.90,-0.70,566,28,645640.00
noelne01,NYK,2022,C,25,11,11.80,0.581,7.30,1.50,0.30,0.30,562,27,10175858.00
simsje01,NYK,2022,PF,41,5,11.60,0.674,6.90,1.50,-1.70,0.00,555,23,534959.00
bradlto01,CHI,2022,C,55,7,14.90,0.600,13.60,1.30,-1.80,0.00,549,24,2069001.00
paytoel01,PHO,2022,PG,50,1,7.90,0.397,18.50,-0.20,-3.50,-0.20,549,27,2589691.00
bazemke01,LAL,2022,SF,39,14,6.00,0.451,13.20,0.10,-4.30,-0.30,545,32,2777011.00
jacksis01,IND,2022,C,36,15,20.50,0.607,22.50,1.40,-1.60,0.00,541,20,2834485.00
flynnma01,TOR,2022,PG,44,5,11.70,0.488,16.50,1.00,-1.50,0.10,537,23,2368246.00
brazdig01,ORL,2022,SF,42,1,10.20,0.520,17.70,0.50,-4.30,-0.30,536,23,534959.00
daviste02,SAC,2022,SG,30,11,14.60,0.543,25.60,0.50,-0.90,0.20,536,24,4625390.00
okogijo01,MIN,2022,SG,49,6,9.00,0.526,12.10,0.70,-2.70,-0.10,516,23,4727037.00
biyombi01,PHO,2022,C,36,3,17.30,0.596,17.10,1.80,-1.30,0.10,506,29,1755581.00
goodwbr01,CLE,2022,PG,36,5,11.80,0.501,18.20,0.70,-1.60,0.10,502,26,397769.00
colliza01,SAS,2022,C,28,4,16.40,0.594,19.20,1.20,-0.20,0.20,502,24,8094432.00
dragigo01,2TM,2022,PG,21,8,10.00,0.474,17.20,0.40,-3.30,-0.20,498,35,22374060.00
dragigo01,TOR,2022,PG,5,2,16.20,0.521,18.70,0.30,1.90,0.10,90,35,22374060.00
dragigo01,BRK,2022,PG,16,6,8.60,0.460,16.90,0.10,-4.40,-0.30,408,35,22374060.00
antetth01,MIL,2022,SF,48,6,12.50,0.577,15.70,0.90,-3.50,-0.20,473,29,1999575.00
schofad01,ORL,2022,SF,38,1,7.50,0.538,14.50,0.30,-5.40,-0.40,469,24,836895.00
waterli01,OKC,2022,SG,25,1,13.00,0.562,17.50,0.80,-1.60,0.10,465,24,184468.00
gillan01,WAS,2022,PF,44,0,14.70,0.682,14.40,1.40,-1.90,0.00,463,29,1755313.00
arizatr01,LAL,2022,SF,24,11,7.00,0.449,11.00,0.20,-3.40,-0.20,462,36,3054712.00
tilliki02,MEM,2022,C,36,3,7.60,0.452,12.80,0.60,-2.70,-0.10,461,23,2198939.00
windldy01,CLE,2022,SF,50,0,8.80,0.519,11.80,0.80,-1.70,0.00,459,25,2589293.00
thomama02,CHI,2022,SG,40,0,9.90,0.564,14.50,0.60,-2.60,-0.10,459,27,1930149.00
martike03,2TM,2022,SF,30,1,9.40,0.484,18.10,0.00,-3.60,-0.20,450,26,1149131.00
martike03,IND,2022,SF,27,1,9.70,0.492,18.10,0.10,-3.30,-0.10,444,26,1149131.00
martike03,BOS,2022,SF,3,0,-11.30,0.000,22.00,0.00,-25.10,0.00,6,26,1149131.00
watanyu01,TOR,2022,SF,38,4,11.50,0.524,16.80,0.70,-2.00,0.00,445,27,2038404.00
hernaju01,3TM,2022,PF,40,9,11.50,0.542,13.40,0.90,-0.60,0.20,445,26,
hernaju01,BOS,2022,PF,18,0,3.80,0.307,17.00,-0.10,-8.30,-0.20,96,26,
hernaju01,SAS,2022,PF,5,0,9.00,0.451,8.10,0.10,-2.50,0.00,51,26,
hernaju01,UTA,2022,PF,17,9,14.50,0.638,13.20,0.90,2.20,0.30,298,26,
burketr01,DAL,2022,PG,42,0,10.00,0.475,25.60,0.00,-5.00,-0.30,441,29,3642494.00
bryanth01,WAS,2022,C,27,9,16.60,0.607,18.70,1.10,-1.00,0.10,439,24,10021679.00
hugheel01,2TM,2022,SG,36,4,5.40,0.426,16.50,-0.40,-6.90,-0.50,434,23,1755313.00
hugheel01,UTA,2022,SF,14,1,10.50,0.576,17.20,0.10,-1.50,0.00,112,23,1755313.00
hugheel01,POR,2022,SG,22,3,3.70,0.375,16.20,-0.50,-8.80,-0.60,322,23,1755313.00
harrijo01,BRK,2022,SF,14,14,9.60,0.624,14.50,0.50,-1.40,0.10,423,30,20070889.00
willipa01,CHI,2022,PF,17,9,12.70,0.637,14.20,0.90,-1.50,0.00,422,20,8582411.00
sarrol01,OKC,2022,C,22,2,14.00,0.672,13.90,1.00,-4.00,-0.20,421,22,258257.00
kanteen01,BOS,2022,C,35,1,15.00,0.585,13.90,1.40,-1.40,0.10,411,29,
mamuksa01,MIL,2022,PF,41,3,14.70,0.618,14.60,1.10,-0.30,0.20,407,22,534959.00
ojelese01,2TM,2022,PF,30,0,6.70,0.438,12.80,0.20,-5.70,-0.40,406,27,2069001.00
ojelese01,MIL,2022,PF,20,0,5.00,0.376,11.20,0.10,-6.60,-0.40,308,27,2069001.00
ojelese01,LAC,2022,PF,10,0,12.00,0.569,18.00,0.20,-3.10,0.00,98,27,2069001.00
sharpda01,BRK,2022,PF,32,8,20.70,0.593,21.70,1.20,-2.80,-0.10,391,20,2323287.00
garzalu01,DET,2022,C,32,5,15.60,0.535,21.10,0.80,-2.50,-0.10,389,23,1069919.00
liveris01,DET,2022,SF,19,5,11.10,0.629,12.40,0.70,-1.50,0.00,383,23,1222559.00
clarkga01,NOP,2022,PF,38,1,11.40,0.547,11.60,0.70,0.10,0.20,378,27,938044.00
millspa01,2TM,2022,C,33,1,10.80,0.458,16.70,0.50,-3.50,-0.10,376,36,3054712.00
millspa01,BRK,2022,C,24,0,11.20,0.443,16.50,0.40,-3.10,-0.10,270,36,3054712.00
millspa01,PHI,2022,C,9,1,9.70,0.499,17.40,0.10,-4.50,-0.10,106,36,3054712.00
mcbrimi01,NYK,2022,PG,40,2,6.10,0.393,13.90,0.20,-4.50,-0.20,372,21,1069919.00
chiozch01,GSW,2022,PG,34,1,4.40,0.407,13.40,0.00,-6.00,-0.40,372,26,534959.00
dienggo01,ATL,2022,C,44,3,17.30,0.624,16.90,1.20,2.10,0.40,371,32,4625390.00
richani01,CHO,2022,C,50,5,15.90,0.689,15.40,1.00,-2.80,-0.10,367,24,1755313.00
butleja02,UTA,2022,SG,42,1,12.10,0.509,23.10,0.40,-1.60,0.00,360,21,1069919.00
aldamsa01,MEM,2022,PF,32,0,10.20,0.452,18.40,0.30,-5.70,-0.30,360,21,
fultzma01,ORL,2022,PG,18,3,17.70,0.517,27.50,0.40,0.20,0.20,360,23,19079734.00
wainris01,PHO,2022,PF,45,0,9.40,0.494,14.70,0.60,-2.00,0.00,359,27,
gabriwe01,3TM,2022,PF,26,5,12.50,0.549,17.40,0.70,-5.90,-0.40,358,24,603628.00
gabriwe01,BRK,2022,PF,1,0,11.80,,0.00,0.00,-1.60,0.00,1,24,603628.00
gabriwe01,LAC,2022,PF,6,0,8.30,0.474,17.00,0.00,-7.50,-0.10,46,24,603628.00
gabriwe01,LAL,2022,PF,19,5,13.10,0.558,17.50,0.60,-5.70,-0.30,311,24,603628.00
zelleco01,POR,2022,C,27,0,17.20,0.627,15.90,1.10,-2.10,0.00,355,29,2763255.00
blevike01,POR,2022,SF,31,1,4.80,0.410,16.50,-0.50,-8.50,-0.60,349,26,534959.00
chrisma01,DAL,2022,PF,34,0,14.80,0.518,21.50,0.80,-3.80,-0.20,346,24,1495041.00
brownmo01,2TM,2022,C,40,6,18.50,0.612,20.70,1.20,-3.30,-0.10,345,22,2236270.00
brownmo01,DAL,2022,C,26,1,15.50,0.588,22.10,0.40,-4.80,-0.10,169,22,2236270.00
brownmo01,CLE,2022,C,14,5,21.40,0.636,19.30,0.80,-1.90,0.00,176,22,2236270.00
lewiski01,NOP,2022,PG,24,0,9.80,0.466,22.30,-0.10,-4.00,-0.20,341,20,
dukeda01,BRK,2022,PG,22,7,10.00,0.444,15.90,0.30,-3.90,-0.20,341,22,
doziepj01,DEN,2022,SG,18,0,8.70,0.463,15.20,0.30,-2.00,0.00,340,25,2209618.00
culveja01,MEM,2022,SG,37,0,8.70,0.433,20.60,0.10,-5.40,-0.30,338,22,7395027.00
dunnkr01,POR,2022,PG,14,3,12.50,0.482,18.30,0.20,-5.40,-0.30,336,27,6148796.00
thomais02,3TM,2022,PG,22,1,12.00,0.516,24.80,0.20,-4.50,-0.20,333,32,1053345.00
thomais02,LAL,2022,PG,4,1,3.20,0.422,20.80,-0.20,-8.50,-0.20,101,32,1053345.00
thomais02,DAL,2022,PG,1,0,12.60,0.375,27.70,0.00,-4.20,0.00,13,32,1053345.00
thomais02,CHO,2022,PG,17,0,16.00,0.557,26.50,0.40,-2.70,0.00,219,32,1053345.00
wanambr01,2TM,2022,PG,23,2,7.50,0.472,14.90,0.00,-5.80,-0.30,320,32,942327.00
wanambr01,IND,2022,PG,22,1,6.50,0.465,15.30,-0.10,-6.60,-0.30,293,32,942327.00
wanambr01,WAS,2022,PG,1,1,18.10,0.554,10.40,0.10,2.90,0.00,27,32,942327.00
sextoco01,CLE,2022,SG,11,11,11.20,0.523,27.90,-0.10,-4.10,-0.20,316,23,7342426.00
anderju01,2TM,2022,SF,16,6,10.40,0.493,15.10,0.40,-3.20,-0.10,316,28,515532.00
anderju01,CLE,2022,SF,3,0,10.70,0.666,11.10,0.10,-2.60,0.00,47,28,515532.00
anderju01,IND,2022,SF,13,6,10.30,0.475,15.80,0.20,-3.30,-0.10,269,28,515532.00
bouknja01,CHO,2022,SG,31,0,10.10,0.459,23.70,0.00,-7.10,-0.40,304,21,4803930.00
robinju01,3TM,2022,PG,25,0,3.60,0.404,16.00,-0.30,-7.60,-0.40,304,24,307533.00
robinju01,MIL,2022,PG,17,0,4.30,0.415,14.80,-0.10,-6.60,-0.20,198,24,307533.00
robinju01,SAC,2022,PG,3,0,-13.50,0.125,25.80,-0.10,-26.20,-0.10,15,24,307533.00
robinju01,DET,2022,PG,5,0,4.90,0.457,16.80,-0.10,-6.90,-0.10,91,24,307533.00
reedpa01,PHI,2022,C,38,2,21.40,0.568,16.70,1.30,2.10,0.30,302,22,1755313.00
morrima02,MIA,2022,PF,17,1,10.90,0.547,20.60,0.30,-1.90,0.00,298,32,3054712.00
lopezbr01,MIL,2022,C,13,11,16.00,0.570,21.90,0.70,-1.30,0.10,298,33,15382110.00
champju01,TOR,2022,SF,36,0,13.60,0.571,12.00,0.80,-2.00,0.00,281,20,534959.00
knighna01,MIN,2022,PF,37,2,18.70,0.603,20.70,1.00,-0.60,0.10,267,24,534959.00
portemi01,DEN,2022,SF,9,9,7.50,0.416,19.70,-0.20,-3.50,-0.10,265,23,
thorjt01,CHO,2022,PF,33,0,9.70,0.525,12.00,0.30,-3.00,-0.10,262,19,1445434.00
nixda01,HOU,2022,SG,24,0,8.10,0.480,17.30,-0.20,-6.40,-0.30,261,19,1067398.00
okpalkz01,MIA,2022,PF,21,0,10.40,0.521,14.40,0.50,-2.80,-0.10,244,22,2061329.00
bolmale01,MIN,2022,SF,35,2,5.40,0.419,12.60,0.00,-5.80,-0.20,241,21,2721255.00
hoardja01,OKC,2022,SF,7,5,18.00,0.536,18.70,0.60,-0.90,0.10,240,22,221856.00
garubus01,HOU,2022,PF,24,2,12.90,0.510,9.40,0.50,-0.90,0.10,239,19,2721255.00
muldemy01,2TM,2022,PG,17,3,3.70,0.438,15.80,-0.20,-7.70,-0.30,239,27,298223.00
muldemy01,ORL,2022,PG,15,2,2.10,0.405,16.80,-0.40,-8.60,-0.30,195,27,298223.00
muldemy01,MIA,2022,PG,2,1,10.70,0.643,11.00,0.10,-3.90,0.00,44,27,298223.00
laymaja01,MIN,2022,SF,34,1,9.00,0.500,16.40,0.10,-3.90,-0.10,231,27,4556222.00
valende01,2TM,2022,SG,24,0,8.10,0.523,15.50,0.20,-2.70,0.00,222,28,1162860.00
valende01,CLE,2022,SG,22,0,8.40,0.516,15.60,0.20,-2.40,0.00,204,28,1162860.00
valende01,UTA,2022,SG,2,0,4.20,0.625,14.50,0.00,-6.50,0.00,18,28,1162860.00
knoxke01,2TM,2022,SF,30,0,10.90,0.491,20.00,0.20,-4.10,-0.10,222,22,6759982.00
knoxke01,NYK,2022,SF,13,0,11.60,0.529,19.50,0.10,-1.40,0.00,111,22,6759982.00
knoxke01,ATL,2022,SF,17,0,10.10,0.457,20.60,0.10,-6.90,-0.10,111,22,6759982.00
mayssk01,ATL,2022,SG,28,5,11.70,0.589,15.50,0.30,-2.00,0.00,220,24,590786.00
kalaige01,2TM,2022,SF,13,4,8.60,0.536,20.20,-0.10,-7.00,-0.30,214,23,578001.00
kalaige01,MIL,2022,SF,9,0,5.80,0.535,16.90,0.00,-7.90,-0.10,48,23,578001.00
kalaige01,OKC,2022,SF,4,4,9.40,0.536,21.10,-0.10,-6.80,-0.20,166,23,578001.00
hillma01,2TM,2022,SG,19,0,12.70,0.619,12.70,0.60,-1.60,0.00,212,26,375086.00
hillma01,ATL,2022,SG,3,0,19.00,0.871,9.30,0.20,3.80,0.10,46,26,375086.00
hillma01,CHI,2022,SF,16,0,11.00,0.568,13.60,0.30,-3.10,0.00,166,26,375086.00
fraziti01,2TM,2022,PG,12,3,3.30,0.398,13.30,-0.20,-8.60,-0.30,208,31,446496.00
fraziti01,ORL,2022,PG,10,3,3.80,0.394,13.00,-0.20,-8.00,-0.30,200,31,446496.00
fraziti01,CLE,2022,PG,2,0,-10.30,0.500,22.10,0.00,-23.60,0.00,8,31,446496.00
mckinal01,CHI,2022,SF,17,3,5.60,0.457,15.30,-0.10,-9.00,-0.40,206,29,1260426.00
wieskjo01,SAS,2022,SG,29,0,7.10,0.494,13.10,0.10,-3.90,-0.10,205,22,651790.00
davised01,CLE,2022,C,31,3,9.30,0.632,6.00,0.50,-1.80,0.00,201,32,3054712.00
cookty01,CHI,2022,PF,20,2,13.00,0.643,13.00,0.50,-4.10,-0.10,200,24,534959.00
smartja01,2TM,2022,PG,17,1,5.10,0.407,15.90,-0.20,-6.60,-0.20,200,22,
smartja01,MIL,2022,PG,13,1,2.50,0.340,14.60,-0.20,-8.10,-0.20,160,22,
smartja01,MIA,2022,PG,4,0,15.60,0.588,21.10,0.10,-0.90,0.00,40,22,
wiggili01,MIL,2022,PG,19,0,10.20,0.524,19.00,0.20,-5.00,-0.20,199,23,270554.00
keybr01,2TM,2022,SF,11,0,13.70,0.508,19.40,0.20,-3.30,-0.10,197,24,147574.00
keybr01,PHI,2022,SF,2,0,9.00,0.500,29.90,0.00,-6.20,0.00,6,24,147574.00
keybr01,DET,2022,SF,9,0,13.90,0.508,19.00,0.20,-3.20,-0.10,191,24,147574.00
azubuud01,UTA,2022,C,17,6,17.60,0.743,14.70,0.60,-1.40,0.00,195,22,2400438.00
monrogr01,4TM,2022,C,14,0,19.50,0.566,17.30,0.70,0.40,0.10,195,31,708612.00
monrogr01,MIN,2022,C,4,0,18.90,0.578,16.60,0.30,4.50,0.10,81,31,708612.00
monrogr01,WAS,2022,C,2,0,25.10,0.500,24.70,0.10,-4.40,0.00,18,31,708612.00
monrogr01,MIL,2022,C,5,0,16.00,0.520,17.70,0.20,-4.50,0.00,70,31,708612.00
monrogr01,UTA,2022,C,3,0,27.00,0.743,13.50,0.20,4.40,0.00,26,31,708612.00
diakima01,OKC,2022,PF,13,3,11.60,0.540,13.50,0.30,-5.00,-0.10,188,25,1004956.00
perryre01,2TM,2022,PF,10,1,15.60,0.537,22.40,0.20,-4.10,-0.10,187,21,217706.00
perryre01,POR,2022,PF,9,1,16.20,0.532,23.40,0.20,-3.80,-0.10,177,21,217706.00
perryre01,IND,2022,PF,1,0,4.20,1.000,4.30,0.00,-8.90,0.00,10,21,217706.00
guyky01,MIA,2022,SG,19,0,9.50,0.526,19.90,0.10,-3.40,-0.10,186,24,442972.00
caulewi01,2TM,2022,C,20,2,8.30,0.474,10.60,0.20,-3.00,0.00,183,28,4879881.00
caulewi01,DAL,2022,C,18,2,8.40,0.474,10.90,0.20,-3.10,0.00,177,28,4879881.00
caulewi01,PHI,2022,C,2,0,4.20,,0.00,0.00,1.20,0.00,6,28,4879881.00
kaminfr01,PHO,2022,C,9,0,21.30,0.635,19.00,0.90,4.90,0.30,181,28,2416128.00
brownch02,2TM,2022,SG,22,2,6.50,0.346,12.30,0.00,-4.80,-0.10,177,24,
brownch02,DAL,2022,SG,3,0,5.10,0.200,15.00,0.00,-2.60,0.00,15,24,
brownch02,PHI,2022,SG,19,2,6.60,0.365,12.00,0.10,-5.00,-0.10,162,24,
howarma02,DEN,2022,SG,31,0,16.10,0.567,29.40,0.30,-1.20,0.00,176,22,534959.00
cancavl01,DEN,2022,PF,15,1,12.70,0.657,14.00,0.40,-1.70,0.00,176,24,2061329.00
pickeja01,DET,2022,PF,13,0,7.60,0.491,13.60,0.10,-5.00,-0.10,176,24,534959.00
simpsza01,OKC,2022,PG,4,4,7.70,0.406,15.90,-0.10,-7.90,-0.30,174,24,43042.00
oladivi01,MIA,2022,SG,8,1,16.80,0.608,25.10,0.40,1.30,0.10,173,29,2763255.00
graveha01,ORL,2022,PG,8,3,10.10,0.629,12.30,0.30,-2.30,0.00,171,25,122979.00
bassech01,PHI,2022,C,23,0,21.50,0.660,16.10,0.80,1.70,0.20,168,21,1069919.00
johnsal02,3TM,2022,PF,23,0,10.70,0.463,14.80,0.10,-5.50,-0.10,167,25,1160670.00
johnsal02,CHI,2022,PF,16,0,10.20,0.537,12.40,0.20,-4.00,-0.10,121,25,1160670.00
johnsal02,WAS,2022,PF,3,0,5.70,0.311,23.30,-0.10,-16.10,-0.10,18,25,1160670.00
johnsal02,NOP,2022,PF,4,0,15.90,0.383,19.60,0.10,-4.80,0.00,28,25,1160670.00
pangoke01,CLE,2022,PG,24,3,6.50,0.408,14.60,0.10,-6.10,-0.20,166,29,1814515.00
highsha01,MIA,2022,SF,19,1,7.00,0.446,14.00,0.10,-4.60,-0.10,163,25,633332.00
hausesa01,BOS,2022,SF,26,0,14.80,0.650,14.50,0.60,2.30,0.20,158,24,716354.00
watsopa01,OKC,2022,SF,9,3,5.70,0.432,11.00,0.00,-5.40,-0.10,156,27,350491.00
stanlca01,DET,2022,SG,9,1,8.00,0.516,15.60,0.10,-5.80,-0.20,155,22,296873.00
fernabr01,2TM,2022,C,30,0,21.20,0.671,22.40,0.40,-0.10,0.10,152,23,2061329.00
fernabr01,BOS,2022,C,20,0,12.60,0.586,16.10,0.10,-2.80,0.00,58,23,2061329.00
fernabr01,HOU,2022,C,10,0,26.50,0.699,26.30,0.30,1.50,0.10,94,23,2061329.00
pinsoth01,DAL,2022,SF,19,0,11.90,0.553,14.70,0.40,-0.50,0.10,148,26,509613.00
naderab01,PHO,2022,SF,14,0,4.90,0.431,15.00,0.00,-4.90,-0.10,145,28,2312695.00
cannade01,ORL,2022,PG,5,0,8.60,0.531,15.50,0.10,-3.20,0.00,145,25,214592.00
hillso01,ATL,2022,SF,13,1,3.30,0.200,6.60,0.00,-4.00,-0.10,139,30,2763255.00
moonxa01,LAC,2022,SG,10,0,16.20,0.545,19.00,0.30,-0.10,0.10,137,27,233661.00
ramseja01,SAC,2022,SG,19,0,7.90,0.468,22.20,-0.10,-6.90,-0.20,134,20,1755313.00
louzama01,2TM,2022,SF,9,1,6.40,0.517,13.00,0.00,-7.50,-0.20,129,22,2066251.00
louzama01,NOP,2022,SF,2,0,-1.20,0.000,18.40,0.00,-12.50,0.00,7,22,2066251.00
louzama01,POR,2022,SG,7,1,6.80,0.567,12.70,0.00,-7.20,-0.20,122,22,2066251.00
marjabo01,DAL,2022,C,23,0,18.50,0.615,33.30,0.10,-4.40,-0.10,128,33,4047216.00
garrema01,MIA,2022,SG,12,0,4.70,0.280,8.80,0.10,-5.40,-0.10,128,23,273628.00
scrubja01,LAC,2022,SG,18,0,9.30,0.486,20.80,0.00,-4.80,-0.10,121,21,534959.00
cacokde01,SAS,2022,PF,15,0,20.20,0.675,12.90,0.50,4.20,0.20,121,25,839656.00
johnsja05,ATL,2022,PF,22,0,11.30,0.590,19.30,0.00,-4.90,-0.10,120,20,3075514.00
quetane01,SAC,2022,C,15,0,12.70,0.495,18.40,0.10,-5.10,-0.10,120,22,534959.00
frazime01,OKC,2022,SG,3,0,-0.40,0.313,19.50,-0.40,-16.40,-0.40,120,25,15372.00
gillefr01,ORL,2022,PF,9,2,9.50,0.419,10.90,0.10,-4.60,-0.10,119,24,255732.00
parkeja01,BOS,2022,PF,12,0,14.80,0.632,19.60,0.30,0.70,0.10,112,26,1350944.00
waltode01,DET,2022,PG,3,3,5.90,0.342,15.40,-0.20,-4.30,-0.10,108,26,110928.00
dowtije01,3TM,2022,PG,9,0,6.80,0.353,12.80,0.00,-5.60,-0.10,108,24,
dowtije01,GSW,2022,PG,4,0,9.50,0.500,10.90,0.10,-3.60,0.00,28,24,
dowtije01,MIL,2022,PG,1,0,-12.90,0.000,14.20,0.00,-22.60,0.00,3,24,
dowtije01,ORL,2022,PG,4,0,6.50,0.327,13.40,-0.10,-5.60,-0.10,77,24,
gallola01,2TM,2022,SG,7,0,0.70,0.269,12.80,-0.20,-9.80,-0.20,107,30,446496.00
gallola01,BRK,2022,SG,4,0,1.80,0.462,13.30,-0.10,-10.40,-0.10,58,30,446496.00
gallola01,MIL,2022,SG,3,0,-0.60,0.077,12.20,-0.10,-9.10,-0.10,49,30,446496.00
kinglo02,SAC,2022,SF,10,0,8.10,0.438,21.20,0.00,-4.60,-0.10,104,22,365863.00
brownch05,2TM,2022,SF,5,2,6.40,0.447,14.90,0.00,-6.60,-0.10,104,23,
brownch05,LAL,2022,SF,2,0,-8.70,0.143,16.40,-0.10,-16.60,-0.10,21,23,
brownch05,ATL,2022,SG,3,2,10.30,0.525,14.60,0.10,-4.10,0.00,83,23,
kornelu01,3TM,2022,C,15,0,16.60,0.506,12.70,0.40,-0.50,0.00,103,26,939374.00
kornelu01,CLE,2022,C,2,0,8.70,0.316,18.60,0.00,-9.90,0.00,15,26,939374.00
kornelu01,MIL,2022,C,1,0,-5.00,0.000,14.20,0.00,-24.70,0.00,3,26,939374.00
kornelu01,BOS,2022,C,12,0,18.80,0.582,11.60,0.40,2.10,0.10,85,26,939374.00
silvach01,2TM,2022,PF,10,0,11.60,0.641,13.80,0.30,-4.90,-0.10,91,25,554641.00
silvach01,MIN,2022,PF,1,0,3.80,,0.00,0.00,-5.80,0.00,3,25,554641.00
silvach01,MIA,2022,PF,9,0,11.90,0.641,14.30,0.30,-4.90,-0.10,88,25,554641.00
johnsty01,2TM,2022,PG,6,0,7.10,0.425,10.50,0.10,-3.00,0.00,91,29,297664.00
johnsty01,PHI,2022,PG,3,0,9.40,0.550,13.00,0.10,-2.00,0.00,38,29,297664.00
johnsty01,SAS,2022,PG,3,0,5.50,0.300,8.80,0.00,-3.80,0.00,53,29,297664.00
dotsode01,CHI,2022,PG,11,0,9.80,0.538,16.60,0.10,-4.90,-0.10,85,22,276703.00
hasleud01,MIA,2022,C,13,0,8.60,0.495,20.00,0.10,-7.10,-0.10,83,41,3054712.00
iwundwe01,ATL,2022,SF,3,1,7.10,0.557,11.10,0.10,-6.80,-0.10,82,27,
bolbo01,DEN,2022,PF,14,0,13.50,0.565,18.00,0.10,-1.00,0.00,81,22,2499042.00
edwarca01,DET,2022,SG,4,0,5.50,0.378,19.20,-0.10,-9.30,-0.10,79,23,2150071.00
arcidry01,NYK,2022,PG,10,0,6.10,0.667,8.60,0.10,-4.60,-0.10,76,27,895853.00
wallaty01,NOP,2022,SG,6,0,2.50,0.383,13.90,-0.10,-8.20,-0.10,75,27,229835.00
toddis01,WAS,2022,PF,12,0,4.70,0.349,19.60,-0.20,-6.90,-0.10,74,20,1734521.00
queentr01,HOU,2022,SG,10,0,18.20,0.619,23.90,0.10,1.90,0.10,74,24,350491.00
fordal03,ORL,2022,SF,5,0,0.50,0.350,14.00,-0.20,-11.40,-0.20,74,24,61489.00
weathqu01,GSW,2022,SG,11,0,12.00,0.647,15.70,0.20,-4.40,0.00,73,25,400664.00
ponsyv01,MEM,2022,SF,12,0,5.90,0.385,10.30,0.00,-6.60,-0.10,71,22,534959.00
tuckera01,2TM,2022,SG,5,0,17.70,0.869,7.90,0.40,3.50,0.10,71,24,255134.00
tuckera01,DEN,2022,SG,3,0,13.60,0.798,5.70,0.10,1.90,0.00,29,24,255134.00
tuckera01,MIL,2022,SG,2,0,20.50,0.901,9.50,0.20,4.60,0.10,42,24,255134.00
bongais01,TOR,2022,SF,15,0,8.70,0.363,11.50,0.10,-0.40,0.00,69,22,1999575.00
knighbr03,DAL,2022,PG,5,0,13.00,0.561,22.50,0.10,-4.60,0.00,65,30,317616.00
johnsbj01,ORL,2022,SF,4,0,12.10,0.520,16.70,0.10,-4.70,0.00,65,26,110928.00
joneska01,CHO,2022,C,21,0,9.20,0.628,15.90,0.00,-6.60,-0.10,63,21,3203730.00
nembhrj01,CLE,2022,SG,14,0,8.00,0.380,16.00,0.00,-6.00,-0.10,63,22,
fittsma01,2TM,2022,PF,15,0,10.70,0.553,14.60,0.10,-1.10,0.00,63,24,729508.00
fittsma01,UTA,2022,PF,7,0,-1.60,0.333,13.70,-0.10,-9.80,-0.10,35,24,729508.00
fittsma01,BOS,2022,PF,8,0,26.10,0.750,15.70,0.20,9.80,0.10,28,24,729508.00
thomabr01,BOS,2022,SG,12,0,10.00,0.520,19.20,0.10,-2.80,0.00,60,25,534959.00
fallta01,CLE,2022,C,11,1,11.30,0.398,13.60,0.10,-3.40,0.00,59,26,252108.00
